CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
09.028.916/0001-24;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CRIATEC CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA;2023-03-31;96913527.690000000000;;;;S;Investidores qualificados;104250000.00000000;5000.00000000;100000000.00000000;5000.00000000;96913527.69000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;UNICA;2.00000000;5000.00000000;5000.00000000;19382.70553800;N;N
09.028.916/0001-24;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CRIATEC CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA;2023-06-30;97507387.140000000000;;;;S;Investidores qualificados;104250000.00000000;5000.00000000;100000000.00000000;5000.00000000;1385450.17000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;UNICA;2.00000000;5000.00000000;5000.00000000;19501.47742800;N;N
09.028.916/0001-24;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CRIATEC CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA;2023-09-30;97157415.860000000000;;;;S;Investidores qualificados;1385450.17000000;5000.00000000;100000000.00000000;5000.00000000;1385450.17000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;UNICA;2.00000000;5000.00000000;5000.00000000;19431.48317200;N;N
09.028.916/0001-24;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CRIATEC CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA;2023-12-31;96493742.800000000000;;;;S;Investidores qualificados;1385450.17000000;5000.00000000;100000000.00000000;5000.00000000;1385450.17000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;UNICA;2.00000000;5000.00000000;5000.00000000;19298.74856000;N;N
09.064.476/0001-60;INVESTIDORES INSTITUCIONAIS III - FIP MULTIESTRATÉGIA RESP ILIMITADA;2023-03-31;62821583.730000000000;;;;S;Investidores qualificados;556532177.23000000;296775.10994000;556532177.23000000;296775.10994000;16069723.72000000;0.00000000;4.00000000;0.42000000;7.00000000;21.02000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;27.52000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;51.04000000;0.00000000;0.00000000;0.00000000;0.00000000;24.00000000;100.00000000;1;24.00000000;296775.10994000;296775.10994000;211.68076980;N;N
09.064.476/0001-60;INVESTIDORES INSTITUCIONAIS III - FIP MULTIESTRATÉGIA RESP ILIMITADA;2023-06-30;83338443.810000000000;;;;S;Investidores qualificados;556532177.23000000;296775.10994000;556532177.23000000;296775.10994000;17237618.69000000;0.00000000;4.00000000;0.42000000;11.00000000;14.31000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;31.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;53.77000000;0.00000000;0.00000000;0.00000000;0.00000000;29.00000000;100.00000000;1;29.00000000;296775.10994000;296775.10994000;280.81345443;N;N
09.064.476/0001-60;INVESTIDORES INSTITUCIONAIS III - FIP MULTIESTRATÉGIA RESP ILIMITADA;2023-09-30;4622598.760000000000;;;;S;Investidores qualificados;556532177.23000000;296775.10994000;556532177.23000000;296775.10994000;17237618.69000000;0.00000000;4.00000000;0.42000000;6.00000000;9.57000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;36.24000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;44.81000000;0.00000000;0.00000000;1.00000000;8.96000000;29.00000000;100.00000000;1;29.00000000;296775.10994000;296775.10994000;15.57609990;N;N
09.064.476/0001-60;INVESTIDORES INSTITUCIONAIS III - FIP MULTIESTRATÉGIA RESP ILIMITADA;2023-12-31;4721654.090000000000;;;;S;Investidores qualificados;556532177.23000000;296775.10994000;556532177.23000000;296775.10994000;98858088.15000000;0.00000000;4.00000000;0.42000000;6.00000000;9.57000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;36.24000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;44.81000000;0.00000000;0.00000000;1.00000000;8.96000000;29.00000000;100.00000000;1;29.00000000;296775.10994000;296775.10994000;15.90987226;N;N
09.081.760/0001-45;Pátria Economia Real Fundo de Investimento em Participações Multiestratégia;2023-03-31;178305.260000000000;;;;S;Investidores qualificados;36000000.00000000;36000.00000000;36000000.00000000;33029.00000000;43546783.66000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;33029.00000000;33029.00000000;5.39844560;N;N
09.081.760/0001-45;Pátria Economia Real Fundo de Investimento em Participações Multiestratégia;2023-06-30;145206.740000000000;;;;S;Investidores qualificados;36000000.00000000;36000.00000000;36000000.00000000;33029.00000000;40347049.36000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;33029.00000000;33029.00000000;4.39634079;N;N
09.081.760/0001-45;Pátria Economia Real Fundo de Investimento em Participações Multiestratégia;2023-09-30;1102910.060000000000;;;;S;Investidores qualificados;36000000.00000000;36000.00000000;36000000.00000000;33029.00000000;43546783.66000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;33029.00000000;33029.00000000;33.39217233;N;N
09.081.760/0001-45;Pátria Economia Real Fundo de Investimento em Participações Multiestratégia;2023-12-31;0.000000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1;0.00000000;0.00000000;0.00000000;0.00000000;N;N
09.110.175/0001-26;BROOKFIELD BRAZIL TIMBER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2023-03-31;10805916.776300000000;;;;S;Investidores qualificados;509500000.00000000;509500000.00000000;509500000.00000000;376998831.32329000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;509500000.00000000;376998831.32329000;0.02866300;N;N
09.110.175/0001-26;BROOKFIELD BRAZIL TIMBER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2023-06-30;11694923.200600000000;;;;S;Investidores qualificados;509500000.00000000;509500000.00000000;509500000.00000000;376998831.32329000;376998831.32329000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;509500000.00000000;376998831.32329000;0.03102110;N;N
