TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
CLASSES - FIP;11.283.444/0001-06;NOVA PARTICIPAÇÕES - FIP MULTIESTRATÉGIA;2026-08-31;342497030.060000000000;;;;N;Investidores profissionais;342497030.06000000;255884371.78568900;342497030.06000000;255884371.78568900;342497030.06000000;0.00000000;0.00000000;0.00000000;2.00000000;86.93000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;13.07000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;255884371.78568900;255884371.78568900;1.33848358;N;N
CLASSES - FIP;11.288.558/0001-30;BREOF FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2026-04-30;177161882.670000000000;;;;S;Investidores qualificados;587901450.40000000;1587353102.67100000;587901450.40000000;1587353102.67100000;587901450.40000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;1587353102.67100000;1587353102.67100000;0.11160836;N;N
CLASSES - FIP;11.288.558/0001-30;BREOF FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2026-08-31;180607403.050000000000;;;;S;Investidores qualificados;587901450.40000000;1587353102.67100000;587901450.40000000;1587353102.67100000;587901450.40000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;100.00000000;1;6.00000000;1587353102.67100000;1587353102.67100000;0.11377897;N;N
CLASSES - FIP;11.308.102/0001-95;BCRE DEVELOPMENT FUND II FI EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;0.010000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;749.61372580;56865153.62850000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;100.00000000;1;0.00000000;0.00000000;749.61372580;0.00001200;N;N
CLASSES - FIP;11.308.102/0001-95;BCRE DEVELOPMENT FUND II FI EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;0.010000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;749.61372580;56865153.62850000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;100.00000000;1;0.00000000;0.00000000;749.61372580;0.00000830;N;N
CLASSES - FIP;11.314.165/0001-54;BRAZIL RETAIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;119320828.330000000000;;;;S;Investidores profissionais;2760497115.33000000;2760497115.33000000;2760497115.33000000;2376089608.30000000;2760497115.33000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;2760497115.33000000;2376089608.30000000;0.05021731;N;N
CLASSES - FIP;11.314.165/0001-54;BRAZIL RETAIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;122603060.900000000000;;;;S;Investidores profissionais;2760497115.33000000;2760497115.33000000;2760497115.33000000;2376089608.30000000;2760497115.33000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;2760497115.33000000;2376089608.30000000;0.05159867;N;N
CLASSES - FIP;11.490.580/0001-69;GERAÇÃO DE ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;-13998113.790000000000;;;;S;Investidores qualificados;202567300.58000000;183662844.36968589;202567300.58000000;183662844.36968589;202567300.58000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;36.33000000;28.00000000;58.23000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;5.44000000;0.00000000;0.00000000;0.00000000;0.00000000;44.00000000;100.00000000;1;44.00000000;183662844.36968589;183662844.36968589;0.07621636;N;N
CLASSES - FIP;11.490.580/0001-69;GERAÇÃO DE ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;-13938117.770000000000;;;;S;Investidores qualificados;202567300.58000000;183662844.36968589;202567300.58000000;183662844.36968589;202567300.58000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;36.33000000;28.00000000;58.23000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;5.44000000;0.00000000;0.00000000;0.00000000;0.00000000;44.00000000;100.00000000;1;44.00000000;183662844.36968589;183662844.36968589;-0.07588970;N;N
CLASSES - FIP;11.512.690/0001-84;Patria Infraestrutura Fundo de Investimento em Participações Mult Investimento no Exterior;2026-04-30;790059064.720000000000;;;;S;Investidores profissionais;1855155486.81000000;1787634.00000000;1855155486.81000000;1381308.15836554;1742988037.62000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;1787634.00000000;1381308.15836554;571.96438023;N;N
CLASSES - FIP;11.512.690/0001-84;Patria Infraestrutura Fundo de Investimento em Participações Mult Investimento no Exterior;2026-08-31;894854256.360000000000;;;;S;Investidores profissionais;1855155486.81000000;1787634.00000000;1855155486.81000000;1381308.15836554;1742988037.62000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;1787634.00000000;1381308.15836554;647.83100783;N;N
CLASSES - FIP;11.590.051/0001-37;BIJUPIRÁ FIP MULTIESTRATÉGIA;2026-04-30;2313963.450000000000;;;;S;Investidores qualificados;2263540805.31000000;22697.18756638;2263540805.31000000;22697.18756638;2263540805.31000000;0.00000000;6.00000000;0.02781377;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;11.00000000;98.62557028;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;1.34661596;0.00000000;0.00000000;0.00000000;0.00000000;22.00000000;100.00000000;1;22.00000000;22697.18756638;22697.18756638;101.94934695;N;N
CLASSES - FIP;11.590.051/0001-37;BIJUPIRÁ FIP MULTIESTRATÉGIA;2026-08-31;2328076.710000000000;;;;S;Investidores qualificados;2263540805.31000000;22697.18756638;2263540805.31000000;22697.18756638;2263540805.31000000;0.00000000;6.00000000;0.02781377;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;11.00000000;98.62557028;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;1.34661596;0.00000000;0.00000000;0.00000000;0.00000000;22.00000000;100.00000000;1;22.00000000;22697.18756638;22697.18756638;102.57115350;N;N
CLASSES - FIP;11.599.186/0001-63;ECCO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2026-04-30;14567.720000000000;;;;N;Investidores profissionais;0.00000000;7135.76000000;5141210.73000000;7109.83605625;3824658.00000000;0.00000000;1.00000000;50.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;50.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;1;2.00000000;7135.76021503;7109.83605620;2.04895301;N;N
CLASSES - FIP;11.599.186/0001-63;ECCO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2026-08-31;0.000000000000;;;;N;Investidores profissionais;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1;0.00000000;0.00000000;0.00000000;0.00000000;N;N
CLASSES - FIP;11.601.292/0001-34;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES T-BDH F2 MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;21126398.750000000000;;;;N;Investidores qualificados;126072418.23000000;156174.57606916;126072418.23000000;153222.71694514;18707513.42000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;156174.57606916;153222.71694514;137.88032983;N;N
CLASSES - FIP;11.601.292/0001-34;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES T-BDH F2 MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;23096167.180000000000;;;;N;Investidores qualificados;126072418.23000000;156174.57606916;126072418.23000000;154471.42712814;21336040.33000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;156174.57606916;154471.42712814;149.51740661;N;N
CLASSES - FIP;11.649.762/0001-30;PÁTRIA INFRAESTRUTURA TEAM - FUNDO DE INVESTIMENTO EM QUOTAS DE FIP;2026-04-30;13767716.790000000000;;;;S;Investidores qualificados;31795000.00000000;31795.00000000;31795000.00000000;24366.53910822;29438853.79000000;13437295.67000000;7.00000000;5.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.63000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;79.81000000;1.00000000;14.26000000;0.00000000;0.00000000;14.00000000;100.00000000;1;14.00000000;31795.00000000;24366.53910822;565.02553480;N;N
CLASSES - FIP;11.649.762/0001-30;PÁTRIA INFRAESTRUTURA TEAM - FUNDO DE INVESTIMENTO EM QUOTAS DE FIP;2026-08-31;15511411.480000000000;;;;S;Investidores qualificados;31795000.00000000;31795.00000000;31795000.00000000;24366.53910822;29438853.79000000;15208661.85000000;7.00000000;5.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.63000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;79.81000000;1.00000000;14.26000000;0.00000000;0.00000000;14.00000000;100.00000000;1;14.00000000;31795.00000000;24366.53910822;636.58656702;N;N
CLASSES - FIP;11.700.352/0001-76;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PLURAL CAPITAL SPORTS I;2026-04-30;0.000000000000;;;;N;Investidores profissionais;31337704.51000000;31337704.51000000;31337704.51000000;364762.86075031;2825.52000000;0.00000000;4.00000000;61.31000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;38.69000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;1;7.00000000;31337704.51000000;364762.86075031;0.00000001;N;N
CLASSES - FIP;11.700.352/0001-76;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES PLURAL CAPITAL SPORTS I;2026-08-31;0.000000000000;;;;N;Investidores profissionais;31337704.51000000;31337704.51000000;31337704.51000000;364762.86075031;2825.52000000;0.00000000;4.00000000;61.31000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;38.69000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;1;7.00000000;31337704.51000000;364762.86075031;0.00000001;N;N
CLASSES - FIP;11.709.823/0001-07;APX BRAZIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;1723364481.580000000000;;;;S;Investidores qualificados;3000141490.00000000;3000.14149000;3000141490.00000000;1230.88763000;1230887640.42000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;1;7.00000000;3000.14149000;1230.88763000;1400098.95263957;N;N
CLASSES - FIP;11.709.823/0001-07;APX BRAZIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;860971416.910000000000;;;;S;Investidores qualificados;3000141490.00000000;3000.14149000;3000141490.00000000;1230.88763000;1230887640.42000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;100.00000000;1;7.00000000;3000.14149000;1230.88763000;699471.98747135;N;N
CLASSES - FIP;11.720.606/0001-18;PROSPERITAS III REAL ESTATE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2026-04-30;3747560.100000000000;;;;S;Investidores profissionais;1262700000.00000000;558359.36343112;1262700000.00000000;558359.36343112;1256669206.19000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;558359.36343112;558359.36343112;6.71173503;N;N
CLASSES - FIP;11.720.606/0001-18;PROSPERITAS III REAL ESTATE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2026-08-31;3721439.690000000000;;;;S;Investidores profissionais;1262700000.00000000;558359.36343112;1262700000.00000000;558359.36343112;1244935937.15000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;3.00000000;558359.36343112;558359.36343112;6.66495438;N;N
CLASSES - FIP;11.760.191/0001-06;FUNDO BRASIL DE INTERNACIONALIZAÇÃO DE EMPRESAS FIP MULTIESTRATÉGIA;2026-04-30;36077984.930000000000;;;;S;Investidores qualificados;360000000.00000000;360000.00000000;360000000.00000000;348071.50299000;348071502.99000000;0.00000000;0.00000000;0.00000000;1.00000000;0.25000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;24.44444444;1.00000000;8.09388889;0.00000000;0.00000000;1.00000000;3.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;10.00000000;64.21166667;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;100.00000000;1;14.00000000;360000.00000000;348071.50299000;103.65107347;N;N
CLASSES - FIP;11.760.191/0001-06;FUNDO BRASIL DE INTERNACIONALIZAÇÃO DE EMPRESAS FIP MULTIESTRATÉGIA;2026-08-31;16459940.660000000000;;;;S;Investidores qualificados;360000000.00000000;360000.00000000;360000000.00000000;348071.50299000;348071502.99000000;0.00000000;0.00000000;0.00000000;1.00000000;0.25000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;24.44444444;1.00000000;8.09388889;0.00000000;0.00000000;1.00000000;3.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;10.00000000;64.21166667;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;100.00000000;1;14.00000000;360000.00000000;348071.50299000;47.28896367;N;N
CLASSES - FIP;11.839.577/0001-08;IDEE FIP - Multiestratégia;2026-04-30;256403593.290000000000;;;;S;Investidores qualificados;91626954.13000000;126825.41813001;91626954.13000000;126825.41813001;100458662.91000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;126825.41813001;126825.41813001;2055.56338495;N;N
CLASSES - FIP;11.839.577/0001-08;IDEE FIP - Multiestratégia;2026-08-31;252311046.850000000000;;;;S;Investidores qualificados;91626954.13000000;126825.41813001;91626954.13000000;126825.41813001;100458662.91000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;126825.41813001;126825.41813001;2066.12638821;N;N
CLASSES - FIP;11.874.821/0001-73;IBEX FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2026-04-30;182352728.020000000000;;;;N;Investidores profissionais;514257625.34000000;0.00000000;514257625.34000000;484907623.60952700;650000.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;0.00000000;484907623.60952700;0.37605663;N;N
CLASSES - FIP;11.874.821/0001-73;IBEX FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR;2026-08-31;182332704.160000000000;;;;N;Investidores profissionais;514257625.34000000;0.00000000;514257625.34000000;484907623.60952700;650000.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;0.00000000;484907623.60952700;0.37601534;N;N
CLASSES - FIP;11.938.926/0001-49;BTG PACTUAL PRINCIPAL INVESTMENTS FI EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;15224.110000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;2294935337.46946000;969540521.20070000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;67.97000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;32.03000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;100.00000000;1;5.00000000;2472693697.94860000;2294935337.46946000;0.00000663;N;N
