ID_Registro_Fundo;ID_Registro_Classe;CNPJ_Classe;Codigo_CVM;Data_Registro;Data_Constituicao;Data_Inicio;Tipo_Classe;Denominacao_Social;Situacao;Data_Inicio_Situacao;Classificacao;Indicador_Desempenho;Classe_Cotas;Classificacao_Anbima;Tributacao_Longo_Prazo;Entidade_Investimento;Permitido_Aplicacao_CemPorCento_Exterior;Classe_ESG;Forma_Condominio;Exclusivo;Publico_Alvo;Patrimonio_Liquido;Data_Patrimonio_Liquido;CNPJ_Auditor;Auditor;CNPJ_Custodiante;Custodiante;CNPJ_Controlador;Controlador
6069;28408;55430054000189;3212;2024-06-06;2024-06-06;2024-06-06;Classes de Cotas de Fundos FIP;RIZA DELPHI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-07-25;;;;;;S;;N;Fechado;;;100386608.69;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6085;28421;55536520000105;3387;2024-06-14;2024-06-14;2024-06-14;Classes de Cotas de Fundos FIP;WATER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Liquidação;2026-07-30;;;;;;S;;N;Fechado;;;1284215.27;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6088;28423;55594628000154;3425;2024-06-19;2024-06-19;2024-06-19;Classes de Cotas de Fundos FIP;AZ QUEST ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-11-12;;;;;;S;;N;;;;487502258.52;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6131;28452;55993374000147;3905;2024-07-18;2024-07-18;2024-07-18;Classes de Cotas de Fundos FIP;PERFIN SPECIAL OPPORTUNITIES 5 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2024-08-07;;;;;;S;;N;Fechado;;;183740649.56;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6134;28455;56101373000103;3948;2024-07-26;2024-07-25;2024-07-26;Classes de Cotas de Fundos FIP;BRASIL GD INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-04;;;;;;S;;N;Fechado;;;86962288.10;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;41592532000142;MERITO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
6145;28466;56248822000140;4090;2024-08-03;2024-08-02;2024-08-03;Classes de Cotas de Fundos FIP;4UM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA DE RESPONSABILIDADE LIMITADA I;Em Funcionamento Normal;2024-10-25;;;;;;S;;N;;;;420709508.19;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;39669186000101;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;
6172;28485;56873069000184;4340;2024-08-16;2024-08-15;2024-08-16;Classes de Cotas de Fundos FIP;EV ENERGIA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM  PARTICIPAÇÕES EM INFRAESTRUTURA;Em Liquidação;2026-02-25;;;;;;S;;N;Fechado;;;6322544.01;2025-12-31;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6175;28487;56915923000128;4367;2024-08-19;2024-08-19;2024-08-19;Classes de Cotas de Fundos FIP;G5 ALLOCATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA I - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-25;;;;;;S;;N;;;;19632441.82;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6176;28488;56915977000193;4375;2024-08-19;2024-08-19;2024-08-19;Classes de Cotas de Fundos FIP;G5 ALLOCATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA II - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-25;;;;;;S;;N;;;;19622123.25;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6177;28489;56915993000186;4383;2024-08-19;2024-08-19;2024-08-19;Classes de Cotas de Fundos FIP;G5 ALLOCATION FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA III RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-25;;;;;;S;;N;;;;19622243.41;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6182;28492;56958829000156;4421;2024-08-21;2024-08-21;2024-08-21;Classes de Cotas de Fundos FIP;NAVI INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-12-04;;;;;;S;;N;Fechado;;;73232393.10;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
6195;28499;57088683000106;4570;2024-08-30;2024-08-29;2024-08-30;Classes de Cotas de Fundos FIP;H2 DIGITAL INFRA FIBER N FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2026-03-04;;;;;;S;;N;;;;3240014.70;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6241;28534;57473619000130;5070;2024-09-27;2024-09-27;2024-09-27;Classes de Cotas de Fundos FIP;KINEA ESTRATÉGIA INFRA CDI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2024-11-06;;;;;;S;;N;Fechado;;;402421060.57;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6246;28537;57553229000170;5134;2024-10-03;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;MAM ALTIS ENERGY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2024-10-03;;;;;;N;;N;Fechado;S;;;;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;22610500000188;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
6254;28544;57660341000100;5215;2024-10-11;2024-10-11;2024-10-11;Classes de Cotas de Fundos FIP;ENGEFORM INFRA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-01-03;;;;;;S;;N;Fechado;S;;42800604.18;2026-04-30;;;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
6264;28553;57738201000108;5614;2024-10-17;2024-10-17;2024-10-17;Classes de Cotas de Fundos FIP;AZ QUEST INFRA-YIELD V FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;Em Funcionamento Normal;2024-12-05;;;;;;S;;N;Fechado;N;;306878779.58;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6265;28554;57738760000118;5622;2024-10-17;2024-10-17;2024-10-17;Classes de Cotas de Fundos FIP;G5 RIZA DELPHI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-10-28;;;;;;S;;N;;;;30371205.35;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6266;28555;57752820000157;5630;2024-10-18;2024-10-18;2024-10-18;Classes de Cotas de Fundos FIP;4UM INFRA SOCIAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA DE RESPONSABILIDADE LIMITA;Em Funcionamento Normal;2025-10-31;;;;;;S;;N;;;;12720413.59;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;39669186000101;HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;
6306;28582;58308517000122;6262;2024-12-02;2024-11-29;2024-11-29;Classes de Cotas de Fundos FIP;ALLIGATOR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-03-24;;;;;;S;;N;;;;17857617.90;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6322;28598;58364202000100;6424;2024-12-05;2024-12-05;2024-12-05;Classes de Cotas de Fundos FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO FI EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-01-06;;;;;;S;;N;;;;216892826.56;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6324;28600;58364474000100;6440;2024-12-05;2024-12-05;2024-12-05;Classes de Cotas de Fundos FIP;PERFIN INFRA II MASTER E INFRAESTRUTURA RESP LIMITADA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2025-07-14;;;;;;N;;N;Fechado;N;;45104575.46;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6349;28622;58529831000135;6831;2024-12-20;2024-12-20;2024-12-20;Classes de Cotas de Fundos FIP;KAMAI ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-01-29;;;;;;N;;N;;;;24308049.95;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;18945670000146;INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;;
6368;28640;58587263000129;7374;2024-12-31;2024-12-30;2024-12-30;Classes de Cotas de Fundos FIP;JANGADA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-12-31;;;;;;S;;N;Fechado;S;;32596839.60;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6373;28645;58689066000110;7501;2025-01-08;2025-01-07;2025-01-07;Classes de Cotas de Fundos FIP;CLASSE A RESPONSABILIDADE LIMITADA DO PERFIN INFRA II MASTER UV FI EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-06-18;;;;;;S;;N;;;;193575022.03;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6399;28668;59374394000190;8028;2025-02-10;2025-02-07;2025-02-07;Classes de Cotas de Fundos FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO II FIP INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-03-26;;;;;;S;;N;;;;254910660.01;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6407;28675;59482549000102;8125;2025-02-14;2025-02-14;2025-02-14;Classes de Cotas de Fundos FIP;AZ QUEST RENDA MAIS - INFRA - YIELD VI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-05-06;;;;;;N;;N;Fechado;S;;316160265.95;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
6413;28678;59535840000100;8192;2025-02-18;2025-02-18;2025-02-18;Classes de Cotas de Fundos FIP;SANEAMENTO I PVT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-04-08;;;;;;N;;N;;;;251385919.44;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;60701190000104;ITAU UNIBANCO S.A.;;
6421;28684;59713576000149;8303;2025-02-28;2025-02-28;2025-02-28;Classes de Cotas de Fundos FIP;LYON CAPITAL II FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-03-27;;;;;;N;;N;;;;8364898.38;2026-04-30;54080721000188;CLA - CLIFTON LARSON ALLEN BRASIL AUDITORES INDEPENDENTES S/S LTDA;13673855000125;OSLO DTVM;;
6427;28690;59794611000100;22373;2025-08-19;2025-03-07;2025-08-19;Classes de Cotas de Fundos FIP;SHALOM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-10-17;;;;;;S;;;Fechado;S;;36659200.83;2026-04-30;35840241000123;LMV AUDITORES E CONSULTORES S/S;;;;
6436;28698;59939757000198;8613;2025-03-17;2025-03-17;2025-03-17;Classes de Cotas de Fundos FIP;AZ QUEST INFRA RENDA -INFRA - YIELD VII FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-04-30;;;;;;S;;N;Fechado;N;;320089918.31;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
6444;28703;60098044000128;8877;2025-03-26;2025-03-25;2025-03-25;Classes de Cotas de Fundos FIP;TALES INFRACOM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA -RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-03-28;;;;;;N;;N;;;;18231570.28;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;33775974000104;ATIVA INVESTIMENTOS S.A. C.T.C.V.;;
6477;28731;60645828000129;9660;2025-05-02;2025-05-02;2025-05-02;Classes de Cotas de Fundos FIP;VALORA INFRA CDI RENDA MAIS FI EM PARTICIPAÇÕES EM INFRAESTRUTURA  RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-29;;;;;;S;;N;Fechado;N;;100566195.71;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6493;28743;61078541000127;10782;2025-05-30;2025-05-29;2025-05-29;Classes de Cotas de Fundos FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO III FI EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;;;;344217998.61;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6501;28750;61258419000132;11495;2025-06-11;2025-06-06;2025-06-06;Classes de Cotas de Fundos FIP;AZ-AXS ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;;;;967570078.78;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6504;28753;61303199000111;12238;2025-06-13;2025-06-13;2025-06-13;Classes de Cotas de Fundos FIP;INFRACAPITAL BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-02-02;;;;;;S;;N;Fechado;S;;;;42170852000177;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES;;;;
6519;28767;61475764000128;16390;2025-06-26;2025-06-26;2025-06-26;Classes de Cotas de Fundos FIP;PATRIA INFRAESTRUTURA V MASTER FIP MULT RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-26;;;;;;N;;N;Fechado;S;;1087232941.58;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6551;28796;61955459000133;21768;2025-07-28;2025-07-24;2025-07-24;Classes de Cotas de Fundos FIP;VALORA INFRA IPCA RENDA MAIS FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-08-28;;;;;;S;;N;Fechado;N;;247367705.35;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6558;28803;62049106000137;21911;2025-08-04;2025-08-04;2025-08-04;Classes de Cotas de Fundos FIP;CREARE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Fase Pré-Operacional;2025-08-04;;;;;;N;;N;Fechado;S;;;;05452311000105;CONFIANCE AUDITORES INDEPENDENTES;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
6578;28820;62292392000167;22330;2025-08-19;2025-08-19;2025-08-19;Classes de Cotas de Fundos FIP;VALORA INFRA RENDA MAIS FIP EM INFRAESTRUTURA - RESPONSABILIDADE;Em Funcionamento Normal;2025-10-02;;;;;;S;;N;;;;151653685.36;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6583;28825;62361728000104;22446;2025-08-22;2025-08-22;2025-08-22;Classes de Cotas de Fundos FIP;AZ QUEST INFRA-YIELD VIII FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-10-03;;;;;;S;;N;Fechado;N;;101446790.01;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6584;28826;62362591000102;22454;2025-08-22;2025-08-22;2025-08-22;Classes de Cotas de Fundos FIP;AZ QUEST - PRÉ - INFRA-YIELD IX FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-10-03;;;;;;S;;N;Fechado;N;;491981858.54;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6586;28828;62380842000173;22470;2025-08-25;2025-08-21;2025-08-22;Classes de Cotas de Fundos FIP;AF INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-11-12;;;;;;N;;N;Fechado;S;;17403820.86;2026-04-30;50696344000155;BGM AUDITORES INDEPENDENTES S/S LTDA;;;;
6592;28833;62415181000174;22551;2025-08-26;2025-08-26;2025-08-26;Classes de Cotas de Fundos FIP;BPAC INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-12-30;;;;;;N;;N;;;;8848643311.19;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6636;28874;63084459000130;23744;2025-10-07;2025-10-07;2025-10-07;Classes de Cotas de Fundos FIP;RBR INFRA CRÉDITO PRÉ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-10-31;;;;;;S;;N;Fechado;N;;374097529.73;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6637;28875;63085032000157;23752;2025-10-07;2025-10-07;2025-10-07;Classes de Cotas de Fundos FIP;RBR INFRA CRÉDITO CDI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-10-31;;;;;;S;;N;Fechado;N;;128292426.16;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6643;28881;63141464000138;23817;2025-10-10;2025-10-10;2025-10-10;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA CRÉDITO DI I FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-10-30;;;;;;S;;N;Fechado;N;;45520154.15;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6644;28882;63141710000151;23825;2025-10-10;2025-10-10;2025-10-10;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA CRÉDITO DI II FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-10-30;;;;;;S;;N;Fechado;N;;73132286.21;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6647;28885;63211570000140;23850;2025-10-15;2025-10-14;2025-10-15;Classes de Cotas de Fundos FIP;PATRIA INFRAESTRUTURA LATAM SMA I FUNDO DE  INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2026-04-30;;;;;;S;;N;Fechado;N;;661102082.17;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6651;28886;63249043000125;23892;2025-10-17;2025-10-16;2025-10-16;Classes de Cotas de Fundos FIP;PATRIA INFRAESTRUTURA BRASIL DATA CENTER FI EM PARTICIPAÇÕES RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2025-10-17;;;;;;N;;N;Fechado;S;;;;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6658;28893;63280112000163;23965;2025-10-20;2025-10-20;2025-10-20;Classes de Cotas de Fundos FIP;FIDES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2026-05-14;;;;;;N;;N;;;;;;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6659;28894;63280709000108;23973;2025-10-20;2025-10-07;2025-10-07;Classes de Cotas de Fundos FIP;CLASSE A INFRAESTRUTURA DO PERFIN MARINER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES RESP LIMITADA;Em Funcionamento Normal;2025-12-19;;;;;;S;;N;Fechado;N;;503473433.23;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6666;28899;63351903000137;24031;2025-10-24;2025-10-24;2025-10-24;Classes de Cotas de Fundos FIP;MILAN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES  EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-07-23;;;;;;N;;N;Fechado;S;;;;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;;;;
6713;28946;63976688000160;24546;2025-12-08;2025-12-08;2025-12-08;Classes de Cotas de Fundos FIP;RBR INFRA CRÉDITO PRÉ II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-12-29;;;;;;N;;N;Fechado;N;;206328349.56;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6718;28951;64015762000144;24597;2025-12-11;2025-12-11;2025-12-11;Classes de Cotas de Fundos FIP;ARTEMIS AIRPORT MANAGERS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Liquidação;2026-04-14;;;;;;N;;N;Fechado;S;;89356.75;2025-12-31;05452311000105;CONFIANCE AUDITORES INDEPENDENTES;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
6721;28954;64025384000180;24627;2025-12-11;2025-12-11;2025-12-11;Classes de Cotas de Fundos FIP;MAGNA MOBILIDADE E INFRAESTRUTURA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;Em Liquidação;2026-01-13;;;;;;N;;N;Fechado;S;;1494022.51;2025-12-31;54080721000188;CLA - CLIFTON LARSON ALLEN BRASIL AUDITORES INDEPENDENTES S/S LTDA;00329598000167;SEFER INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;
6729;28963;64124715000139;24724;2025-12-19;2025-12-19;2025-12-19;Classes de Cotas de Fundos FIP;VALORA INFRA DÍVIDA PRÉ FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-02-04;;;;;;S;;N;Fechado;N;;242829087.98;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6730;28964;64125652000135;24732;2025-12-19;2025-12-19;2025-12-19;Classes de Cotas de Fundos FIP;VALORA INFRA DÍVIDA CDI FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2026-02-04;;;;;;S;;N;Fechado;N;;42236170.24;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6732;28966;64128426000108;24750;2025-12-19;2025-12-19;2025-12-19;Classes de Cotas de Fundos FIP;ATLANTERHAVSVEGEN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-12-29;;;;;;N;;N;;;;171863047.93;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6745;28978;64160513000142;24880;2025-12-24;2025-12-23;2025-12-23;Classes de Cotas de Fundos FIP;MOUNT KILIMANJARO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2026-05-11;;;;;;S;;N;Fechado;S;;;;35840241000123;LMV AUDITORES E CONSULTORES S/S;;;;
6747;28980;64191278000176;24910;2025-12-29;2025-12-16;2025-12-16;Classes de Cotas de Fundos FIP;YVY CAPITAL ATLAS RODOVIAS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;Em Funcionamento Normal;2026-06-25;;;;;;S;;N;;;;;;;;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
